step,simulation_step,timestamp,soc,tes_avg_temp_c,tes_set_echo,ite_set_echo,chiller_t_set_echo,tes_use_avail_echo,tes_source_avail_echo,chiller_avail_echo,tes_use_side_kw,tes_source_side_kw,tes_tank_temp_c,zone_temp_c,outdoor_drybulb_c,outdoor_wetbulb_c,chiller_electricity_kw,chiller_cooling_kw,facility_electricity_kw,purchased_electricity_kw,pv_kw,grid_import_kw,pv_adjusted_cost,price_per_kwh,tes_set_command,controller,price_per_kwh_action,pv_kw_action,soc_action,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,tes_set_written
1587,10227,2024-04-17 12:45:00,0.0,12.953304458837167,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.954259178839095,27.61512745853141,22.0,16.44346628310642,2080.132624885996,6867.419924303687,9952.844252512716,9952.844252512714,0.0,9952.844252512716,72.1581208307172,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1588,10228,2024-04-17 13:00:00,0.0,12.953941102615534,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.954894287550763,27.60408656248577,22.25,16.656621047086645,2080.65567476022,6861.263786609501,9931.802831389861,9931.802831389863,1227.96,8703.842831389862,180.60473875133965,0.083,0.0,no_mpc,0.083,1227.96,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1589,10229,2024-04-17 13:15:00,0.0,12.954576735491859,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.955528890616987,27.598250220914515,22.5,16.869795206906474,2082.5893232313942,6858.501554166358,9925.765448195176,9925.765448195176,0.0,9925.765448195176,71.96179949941502,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1590,10230,2024-04-17 13:30:00,0.0,12.955211591361637,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.956163213529937,27.594362948297146,22.75,17.08299383889505,2085.2506775548527,6857.4849814148365,9921.315410764444,9921.315410764444,0.0,9921.315410764444,71.92953672804222,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1591,10231,2024-04-17 13:45:00,0.0,12.955846054377615,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.956797340731445,27.59114040088965,23.0,17.296209247599858,2088.319245015151,6857.154672058755,9917.567732945474,9917.567732945474,0.0,9917.567732945474,71.90236606385469,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1592,10232,2024-04-17 14:00:00,0.0,12.956480279431407,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.957431301024542,27.606678854545983,23.175,17.29291646014047,2085.6764226009077,6847.911520922894,9925.584625180265,9925.584625180269,1917.54,8008.044625180265,166.1669259724905,0.083,0.0,no_mpc,0.083,1917.54,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1593,10233,2024-04-17 14:15:00,0.0,12.95711432317825,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.958065907144746,27.630257483434534,23.35,17.287062589228675,2084.3143661895415,6843.7255847916995,9924.813167860164,9924.813167860164,0.0,9924.813167860164,71.95489546698619,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1594,10234,2024-04-17 14:30:00,0.0,12.9577486063763,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.958701507361223,27.657147769961504,23.525,17.27858613158771,2083.697078796576,6842.115802153552,9924.744225004652,9924.744225004652,0.0,9924.744225004652,71.95439563128373,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1595,10235,2024-04-17 14:45:00,0.0,12.958383709546377,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.959338245101062,27.685488466877604,23.7,17.267454917083597,2083.3547301553435,6841.540446563465,9925.146640526726,9925.146640526726,0.0,9925.146640526726,71.95731314381877,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1596,10236,2024-04-17 15:00:00,0.0,12.959019878519305,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.959976183142057,27.676911020862498,23.775,17.488565373095092,2092.1705568749703,6859.876855741441,9916.561684269793,9916.561684269793,2284.56,7632.001684269793,158.36403494859823,0.083,0.0,no_mpc,0.083,2284.56,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1597,10237,2024-04-17 15:15:00,0.0,12.959657216427509,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.960613722140113,27.652553247800185,23.85,17.709241845025947,2098.4097386882254,6868.2646662424795,9916.311850740092,9916.311850740089,0.0,9916.311850740092,71.89326091786567,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1598,10238,2024-04-17 15:30:00,0.0,12.960294954955225,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.961250178499801,27.621775887536863,23.925,17.92948623570197,2103.2936890182864,6871.522957167968,9914.838936232338,9914.838936232338,0.0,9914.838936232338,71.88258228768446,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1599,10239,2024-04-17 15:45:00,0.0,12.960931952601866,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.961885274175652,27.588261690838088,24.0,18.149312762984508,2107.7472363258357,6872.697990387661,9912.950141956435,9912.950141956433,0.0,9912.950141956435,71.86888852918416,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1600,10240,2024-04-17 16:00:00,0.0,12.961567728634297,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.962518890663734,27.572159976189074,24.0,18.03502116991002,2103.2885272491835,6863.815241180847,9926.78685701171,9926.78685701171,891.6,9035.18685701171,187.48012728299298,0.083,0.0,no_mpc,0.083,891.6,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1601,10241,2024-04-17 16:15:00,0.0,12.962202084708702,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.963151782336656,27.563510222906082,24.0,17.920250435865846,2099.8701218968117,6859.554233980036,9926.945472423413,9926.945472423417,0.0,9926.945472423413,71.97035467506974,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1602,10242,2024-04-17 16:30:00,0.0,12.962835338802488,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.963784272045507,27.557892370112,24.0,17.80499591558603,2097.2362729812276,6857.6896659034,9927.624895370142,9927.62489537014,0.0,9927.624895370142,71.97528049143352,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1603,10243,2024-04-17 16:45:00,0.0,12.963468029470029,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.964416491155703,27.553575308504282,24.0,17.689248673046738,2094.9457117119578,6856.78256040173,9928.820627438834,9928.820627438832,0.0,9928.820627438834,71.98394954893155,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1604,10244,2024-04-17 17:00:00,0.0,12.964100383895927,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.965048496021979,27.570986738636506,24.1,17.49577741504182,2088.467321619553,6845.872559740105,9931.789663147225,9931.789663147225,275.22,9656.569663147226,362.1213623680209,0.15,0.0,no_mpc,0.15,275.22,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1605,10245,2024-04-17 17:15:00,0.0,12.964732495872383,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.965681227939852,27.59782130746299,24.2,17.297457880017436,2083.7755473395673,6840.78057385439,9933.865310735264,9933.865310735264,0.0,9933.865310735264,72.02052350283067,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1606,10246,2024-04-17 17:30:00,0.0,12.965364864270704,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.966315095090577,27.62865042309428,24.299999999999997,17.094139595846375,2080.087278792788,6838.648705084848,9937.492512701017,9937.492512701017,0.0,9937.492512701017,72.04682071708238,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1607,10247,2024-04-17 17:45:00,0.0,12.965998163785404,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.966950270466308,27.6613372172678,24.4,16.88570257498769,2076.8725204093703,6837.707169836593,9942.134201351624,9942.134201351624,0.0,9942.134201351624,72.08047295979928,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1608,10248,2024-04-17 18:00:00,0.0,12.96663268508329,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.96758683449287,27.652046356497497,23.799999999999997,16.805299075188366,2081.9200336845734,6858.270070793876,9944.601435847411,9944.601435847411,1.74,9942.861435847411,372.8573038442779,0.15,0.0,no_mpc,0.15,1.74,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1609,10249,2024-04-17 18:15:00,0.0,12.967268554779857,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.968222968623076,27.624869629851595,23.2,16.704193410711973,2083.413604376802,6867.483366879133,9951.20482525582,9951.20482525582,0.0,9951.20482525582,72.14623498310469,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1610,10250,2024-04-17 18:30:00,0.0,12.967904903855981,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.968857898056958,27.590491800906182,22.6,16.583293676259242,2082.9241426063063,6870.834258442317,9956.279905452755,9956.279905452755,0.0,9956.279905452755,72.18302931453248,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1611,10251,2024-04-17 18:45:00,0.0,12.968540435619342,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.96949131089533,27.55317677160252,22.0,16.44346628310642,2081.547416689258,6871.791782897757,9960.99162646452,9960.991626464522,0.0,9960.99162646452,72.21718929186777,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1612,10252,2024-04-17 19:00:00,0.0,12.969174606780236,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.970123079961988,27.535570659874583,21.25,16.359067786776986,2077.4008152637584,6861.452845082877,9955.77635387163,9955.77635387163,0.0,9955.77635387163,448.0099359242233,0.18,0.0,no_mpc,0.18,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1613,10253,2024-04-17 19:15:00,0.0,12.969807197713251,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.970754059118176,27.526280220762047,20.5,16.239192027510754,2074.581267141193,6856.431809282967,9958.965214258837,9958.965214258837,0.0,9958.965214258837,72.20249780337657,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1614,10254,2024-04-17 19:30:00,0.0,12.970438571818713,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.971384608636216,27.52027887995374,19.75,16.08587107006877,2072.3144632358135,6854.166757753804,9964.534867110146,9964.534867110146,0.0,9964.534867110146,72.24287778654856,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1615,10255,2024-04-17 19:45:00,0.0,12.971069336153828,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.972014871026195,27.515617556366077,19.0,15.900938124610201,2070.1850842555136,6853.010828333636,9971.762594298802,9971.762594298802,0.0,9971.762594298802,72.29527880866631,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1616,10256,2024-04-17 20:00:00,0.0,12.971699742116922,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.97264490434061,27.53127467254624,19.5,15.952327069986202,2067.4420096182675,6842.824379150473,9951.839695467732,9951.839695467732,0.0,9951.839695467732,447.8327862960479,0.18,0.0,no_mpc,0.18,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1617,10257,2024-04-17 20:15:00,0.0,12.972329889952954,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.973275588794927,27.555753368673432,20.0,15.985089590795162,2066.344799882689,6838.118284492896,9949.882624577584,9949.882624577584,0.0,9949.882624577584,72.13664902818748,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1618,10258,2024-04-17 20:30:00,0.0,12.972960248842897,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.973907306517681,27.58400558183924,20.5,15.99837505945376,2065.90771576508,6836.20593173766,9950.235322193686,9950.235322193686,0.0,9950.235322193686,72.13920608590423,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1619,10259,2024-04-17 20:45:00,0.0,12.973591449938285,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.974540220925482,27.614050947884447,21.0,15.99126260276614,2065.6194563696204,6835.435823987205,9951.725131692603,9951.725131692603,0.0,9951.725131692603,72.15000720477137,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1620,10260,2024-04-17 21:00:00,0.0,12.974223765995243,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.975174409653594,27.6051483785784,20.5,16.164327274179527,2073.034432226493,6854.628071566421,9943.555017964249,9943.555017964249,0.0,9943.555017964249,372.8833131736593,0.15,0.0,no_mpc,0.15,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1621,10261,2024-04-17 21:15:00,0.0,12.974857317561707,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.975808185412992,27.57958198105437,20.0,16.3059117363206,2077.214317613273,6863.358792718872,9944.518048787613,9944.518048787613,0.0,9944.518048787613,72.0977558537102,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1622,10262,2024-04-17 21:30:00,0.0,12.975491299826489,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.976440826335851,27.54722224687231,19.5,16.41784907982998,2079.5104335838087,6866.698275983999,9944.472215042126,9944.472215042126,0.0,9944.472215042126,72.09742355905541,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1623,10263,2024-04-17 21:45:00,0.0,12.976124508172557,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.977072038181445,27.511966152139838,19.0,16.501815727644427,2080.8645812062796,6867.846946032305,9944.1818263806,9944.181826380598,0.0,9944.1818263806,72.09531824125935,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1624,10264,2024-04-17 22:00:00,0.0,12.976756434541931,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.977701695533929,27.49507386329066,19.0,16.501815727644427,2078.1009263929777,6858.504280736516,9945.255841669878,9945.255841669878,0.0,9945.255841669878,206.36405871464996,0.083,0.0,no_mpc,0.083,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1625,10265,2024-04-17 22:15:00,0.0,12.977386869122462,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.978330593991178,27.486001491486025,19.0,16.501815727644427,2076.759411638883,6854.076784111829,9943.577609583632,9943.577609583632,0.0,9943.577609583632,72.09093766948133,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1626,10266,2024-04-17 22:30:00,0.0,12.978016147039199,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.978959072340935,27.480082324034164,19.0,16.501815727644427,2076.191880535067,6852.203720847433,9942.774980886586,9942.774980886586,0.0,9942.774980886586,72.08511861142776,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1627,10267,2024-04-17 22:45:00,0.0,12.978644835428078,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.979587267208407,27.47548869547892,19.0,16.501815727644427,2075.938093599398,6851.36612977447,9942.398618953608,9942.398618953604,0.0,9942.398618953608,72.08238998741366,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1628,10268,2024-04-17 23:00:00,0.0,12.979273172030444,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.980215236023446,27.489642902057305,19.1,16.62327395849433,2074.4819730974505,6842.021220964439,9929.142598568069,9929.142598568069,0.0,9929.142598568069,206.02970892028745,0.083,0.0,no_mpc,0.083,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1629,10269,2024-04-17 23:15:00,0.0,12.979901253868544,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.980843790959527,27.511777231245894,19.2,16.744921102205918,2074.7371463240447,6837.790958354313,9924.785732957534,9924.785732957534,0.0,9924.785732957534,71.95469656394212,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1630,10270,2024-04-17 23:30:00,0.0,12.980529515745225,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.9814732776973,27.537143598017163,19.299999999999997,16.86674042606578,2075.8488300013173,6836.1675289471505,9921.861078676046,9921.861078676046,0.0,9921.861078676046,71.93349282040133,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1631,10271,2024-04-17 23:45:00,0.0,12.981158536593847,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.982103836207953,27.563871672340703,19.4,16.988743692191722,2077.349193360605,6835.6042720361975,9919.507321973031,9919.507321973031,0.0,9919.507321973031,71.91642808430448,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1632,10272,2024-04-18 00:00:00,0.0,12.981788559222304,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.982735525441303,27.5544933827993,19.049999999999997,16.603251926443324,2078.1296531245216,6853.478718130619,9963.720399289565,9963.720399289565,0.0,9963.720399289565,72.23697289484934,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1633,10273,2024-04-18 00:15:00,0.0,12.982419683086505,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.983366781198727,27.529990430772326,18.7,16.218938702965072,2076.0851304996186,6861.492001642994,9978.389416900736,9978.389416900736,0.0,9978.389416900736,72.34332327253034,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1634,10274,2024-04-18 00:30:00,0.0,12.983051155612547,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.983996948286423,27.499622902112353,18.35,15.8357967984177,2073.1592104048464,6864.44186669188,9991.460613678411,9991.460613678411,0.0,9991.460613678411,72.43808944916849,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1635,10275,2024-04-18 00:45:00,0.0,12.983681866999802,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.98462577270255,27.467026182001437,18.0,15.453855585614487,2070.2645332622606,6865.342841786883,10005.213593505125,10005.213593505125,0.0,10005.213593505125,72.53779855291216,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1636,10276,2024-04-18 01:00:00,0.0,12.984311362748356,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.98525315793417,27.451657314820373,18.0,15.62723486504692,2068.687532657189,6856.618425725596,9959.603953937682,9959.603953937682,0.0,9959.603953937682,72.20712866604819,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1637,10277,2024-04-18 01:15:00,0.0,12.984939467594367,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.985879850357737,27.443518396478247,18.0,15.799540955960168,2068.913774192073,6852.562718485444,9951.36119021549,9951.36119021549,0.0,9951.36119021549,72.1473686290623,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1638,10278,2024-04-18 01:30:00,0.0,12.985566506395582,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.986506163211411,27.43818810542725,18.0,15.97078531873518,2069.9884640542223,6850.924582336883,9945.63771509126,9945.63771509126,0.0,9945.63771509126,72.10587343441163,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1639,10279,2024-04-18 01:45:00,0.0,12.986193009039734,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.987132218181285,27.43393012837587,18.0,16.14098511270206,2071.4756799193606,6850.264558432169,9940.642421118164,9940.642421118164,0.0,9940.642421118164,72.0696575531067,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1640,10280,2024-04-18 02:00:00,0.0,12.986819192941361,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.987758061732041,27.453226728303378,18.125,16.1156862176372,2067.822769517608,6838.597049815126,9948.584128297749,9948.584128297749,0.0,9948.584128297749,72.12723493015868,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1641,10281,2024-04-18 02:15:00,0.0,12.987445142233689,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.988384714267886,27.482666553624192,18.25,16.088372989935934,2065.937990245773,6833.275200588427,9948.068338810881,9948.068338810881,0.0,9948.068338810881,72.12349545637889,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1642,10282,2024-04-18 02:30:00,0.0,12.98807139027766,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.989012615166358,27.516334691273713,18.375,16.05902196693801,2065.0158384676656,6831.192737370772,9948.554332742062,9948.554332742062,0.0,9948.554332742062,72.12701891237995,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1643,10283,2024-04-18 02:45:00,0.0,12.988698667001511,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.989641947545556,27.551911092358257,18.5,16.02759466908605,2064.473875409986,6830.422598632331,9949.659486692355,9949.659486692357,0.0,9949.659486692355,72.13503127851958,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1644,10284,2024-04-18 03:00:00,0.0,12.98932728364491,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.990272794017477,27.541639219260066,18.375,15.88380600039208,2070.0626803003934,6853.217565281368,9969.823757342061,9969.823757342061,0.0,9969.823757342061,72.28122224072995,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1645,10285,2024-04-18 03:15:00,0.0,12.989957373044094,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.990903168341234,27.512018903463375,18.25,15.740249681431928,2071.903100556016,6863.564300235738,9978.59112804926,9978.59112804926,0.0,9978.59112804926,72.34478567835714,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1646,10286,2024-04-18 03:30:00,0.0,12.990587983444282,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.991532232344758,27.474775660050124,18.125,15.596932615327905,2071.898418419623,6867.502128615338,9984.68970922744,9984.68970922744,0.0,9984.68970922744,72.38900039189893,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1647,10287,2024-04-18 03:45:00,0.0,12.991217702617867,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.992159655858424,27.434519452316632,18.0,15.453855585614487,2071.2012501371173,6868.843393422421,9989.914076121411,9989.914076121411,0.0,9989.914076121411,72.42687705188024,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1648,10288,2024-04-18 04:00:00,0.0,12.991845946362297,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.992785308427901,27.416147830376588,18.0,15.337670601465407,2067.031469641413,6857.799542716348,9987.863712685237,9987.863712685239,0.0,9987.863712685237,72.41201191696797,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1649,10289,2024-04-18 04:15:00,0.0,12.992472484399663,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.993410138181181,27.407148838367615,18.0,15.220999660691467,2064.689206047259,6852.581923421156,9990.061042319227,9990.061042319227,0.0,9990.061042319227,72.4279425568144,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1650,10290,2024-04-18 04:30:00,0.0,12.99309772556226,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.994034551185303,27.401984269272763,18.0,15.103845547887236,2063.3155154705983,6850.388191110959,9993.749722880337,9993.749722880339,0.0,9993.749722880337,72.45468549088244,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1651,10291,2024-04-18 04:45:00,0.0,12.993722346947465,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.994658713560817,27.398480664429815,18.0,14.9861984542559,2062.3675727909813,6849.416554289164,9998.129215570107,9998.129215570107,0.0,9998.129215570107,72.48643681288328,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1652,10292,2024-04-18 05:00:00,0.0,12.994346634633803,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.995282697276815,27.421332104326513,17.9,14.80351689820512,2057.5460873393536,6836.314801646181,10005.372037126235,10005.372037126235,0.0,10005.372037126235,72.5389472691652,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1653,10293,2024-04-18 05:15:00,0.0,12.994970707681114,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.995907644060079,27.45557975284171,17.8,14.620904004356662,2054.981531287943,6830.296629976732,10011.56828864462,10011.568288644617,0.0,10011.56828864462,72.5838700926735,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1654,10294,2024-04-18 05:30:00,0.0,12.995595172928578,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.996534047559512,27.494638789394294,17.700000000000003,14.438372633612092,2053.6506094547926,6827.892047315497,10019.512823893463,10019.512823893463,0.0,10019.512823893463,72.6414679732276,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
1655,10295,2024-04-18 05:45:00,0.0,12.996220848069312,0.0,0.45,0.0,0.0,0.0,1.0,0.0,0.0,12.99716211615156,27.53593245451521,17.6,14.255910908104951,2052.907532296221,6826.957907392093,10028.49483718114,10028.494837181139,0.0,10028.49483718114,72.70658756956327,0.029,0.0,no_mpc,0.029,0.0,0.0,0.0,0.0,0.0,not_used,0.0,False,,0.0
