step,simulation_step,timestamp,controller,price_per_kwh,pv_kw,soc,tes_set,q_tes_net_kw_th_pred,q_chiller_kw_th_pred,solver_status,solver_time_s,fallback,fallback_reason,q_tes_net_kw_th
29,26237,2024-10-01 07:15:00,measured_data_mpc,0.029,0.0,0.46429317913966706,-0.32639492511682594,0.0,8998.24083185848,optimal_relaxed_modes,0.001403700007358566,False,,2152.457289482025
30,26238,2024-10-01 07:30:00,measured_data_mpc,0.029,0.0,0.502801699835485,-0.32639492511682594,0.0,8998.00311106666,optimal_relaxed_modes,0.0014292000269051641,False,,2152.457289482025
31,26239,2024-10-01 07:45:00,measured_data_mpc,0.029,0.0,0.5385179010531373,0.49742425835019405,0.0,3565.0809765517156,optimal_relaxed_modes,0.0012837000249419361,False,,-3280.3343081018706
32,26240,2024-10-01 08:00:00,measured_data_mpc,0.15,2375.76,0.3971549030898233,-0.19413116370648772,0.0,8125.173061199414,optimal_relaxed_modes,0.0011741000053007156,False,,1280.2252923696478
33,26241,2024-10-01 08:15:00,measured_data_mpc,0.029,0.0,0.24519600053225568,-0.32639492511682594,0.0,8997.10135444251,optimal_relaxed_modes,0.0010652999917510897,False,,2152.457289482025
34,26242,2024-10-01 08:30:00,measured_data_mpc,0.029,0.0,0.24229317154482527,-0.32639492511682583,0.0,8996.91669309629,optimal_relaxed_modes,0.0011623000027611852,False,,2152.457289482024
35,26243,2024-10-01 08:45:00,measured_data_mpc,0.029,0.0,0.29402021112062326,-0.32639492511682583,0.0,8996.801473918753,optimal_relaxed_modes,0.0013860000181011856,False,,2152.457289482024
36,26244,2024-10-01 09:00:00,measured_data_mpc,0.15,3300.0,0.324841440276095,-0.32639492511682583,0.0,8997.443577046128,optimal_relaxed_modes,0.0013226000010035932,False,,2152.457289482024
37,26245,2024-10-01 09:15:00,measured_data_mpc,0.029,0.0,0.3734641817696814,-0.32639492511682583,0.0,8997.833334282364,optimal_relaxed_modes,0.0011745999800041318,False,,2152.457289482024
38,26246,2024-10-01 09:30:00,measured_data_mpc,0.029,0.0,0.41855959860536124,-0.32639492511682594,0.0,9004.509166138681,optimal_relaxed_modes,0.001400300010573119,False,,2152.457289482025
39,26247,2024-10-01 09:45:00,measured_data_mpc,0.029,0.0,0.4603841201880804,-0.3263949251168261,0.0,9002.042215546491,optimal_relaxed_modes,0.0013133000175002962,False,,2152.4572894820258
40,26248,2024-10-01 10:00:00,measured_data_mpc,0.15,3907.74,0.499175871676896,1.0,0.0,253.20722576024218,optimal_relaxed_modes,0.001729800016619265,False,,-6594.640798142311
41,26249,2024-10-01 10:15:00,measured_data_mpc,0.029,0.0,0.35976769536937125,-0.32639492511682594,0.0,8999.621779607693,optimal_relaxed_modes,0.001239299977896735,False,,2152.457289482025
42,26250,2024-10-01 10:30:00,measured_data_mpc,0.029,0.0,0.17049515699699605,-0.32639492511682594,0.0,8999.364704947146,optimal_relaxed_modes,0.0011086000013165176,False,,2152.457289482025
43,26251,2024-10-01 10:45:00,measured_data_mpc,0.029,0.0,0.19080057828670477,-0.32639492511682594,0.0,8999.278312988188,optimal_relaxed_modes,0.0012872999941464514,False,,2152.457289482025
44,26252,2024-10-01 11:00:00,measured_data_mpc,0.083,4129.2,0.2463223524922287,-0.32639492511682594,0.0,9001.450779152696,optimal_relaxed_modes,0.001282200013520196,False,,2152.457289482025
45,26253,2024-10-01 11:15:00,measured_data_mpc,0.029,0.0,0.2792403178044411,-0.32639492511682583,0.0,9002.43434366105,optimal_relaxed_modes,0.0011177000124007463,False,,2152.457289482024
46,26254,2024-10-01 11:30:00,measured_data_mpc,0.029,0.0,0.3311706828652947,-0.32639492511682594,0.0,9002.78485027156,optimal_relaxed_modes,0.00126680001267232,False,,2152.457289482025
47,26255,2024-10-01 11:45:00,measured_data_mpc,0.029,0.0,0.3793340795850852,-0.32639492511682594,0.0,9002.863993935596,optimal_relaxed_modes,0.0016203999985009432,False,,2152.457289482025
48,26256,2024-10-01 12:00:00,measured_data_mpc,0.029,3215.46,0.4240042044986904,-0.32639492511682583,0.0,8998.6697080546,optimal_relaxed_modes,0.0012336000218056142,False,,2152.457289482024
49,26257,2024-10-01 12:15:00,measured_data_mpc,0.029,0.0,0.4654344064388404,-0.32639492511682583,0.0,8996.867557266916,optimal_relaxed_modes,0.0011569999915082008,False,,2152.457289482024
50,26258,2024-10-01 12:30:00,measured_data_mpc,0.029,0.0,0.5038598651061562,-0.3263949251168261,0.0,8996.309754411806,optimal_relaxed_modes,0.0010756000119727105,False,,2152.4572894820258
51,26259,2024-10-01 12:45:00,measured_data_mpc,0.029,0.0,0.5394990107748514,0.5206628634648832,0.0,3410.2219828432562,optimal_relaxed_modes,0.001104399998439476,False,,-3433.5845614831187
52,26260,2024-10-01 13:00:00,measured_data_mpc,0.083,2507.4,0.39725872613416063,-0.19167200681937907,0.0,8109.858144684267,optimal_relaxed_modes,0.0015316000208258629,False,,1264.0080360328884
53,26261,2024-10-01 13:15:00,measured_data_mpc,0.029,0.0,0.21776967378737308,-0.3263949251168261,0.0,8999.128347153888,optimal_relaxed_modes,0.0011900000099558383,False,,2152.4572894820258
